# # Name,E_Field_X,E_Field_Y,E_Field_Z,Energy,Dipole_Moment_z,Polarizability_zz,Hyperpolarizability_zzz,Derivative_order_1_number_points_3_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_4_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_3_step_5_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_1_number_points_5_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_1_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_2_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_3_Dipole_Moment_z_div_E_Field_Z,Derivative_order_2_number_points_3_step_4_Dipole_Moment_z_div_E_Field_Z
lib_bnnt_M062X_Z-25.FChk,0.0,0.0,-0.0002500000000000001,-1286.938159319504,1.725265990659939,366.5849363657133,-3348.065154345883,-366.58492283884997023,-366.58488665197497036,-366.58483134914998988,-366.58476353409997028,-366.58469558611998274,-366.58493490114163504,-366.58492769126663613,-366.58489586097776677,3347.452690001051293,3343.825782500320418,3338.2892300000102572,3330.8051725000403342
lib_bnnt_M062X_Z-24.FChk,0.0,0.0,-0.0002400000000000001,-1286.938142085151,1.721600308804185,366.5514401300681,-3348.91983881119,-366.55144839414996716,-366.55148278359997063,-366.55153992369999155,-366.55162667134996973,-366.55174900404998264,-366.55143693099996507,-366.5514348210166358,-366.55141440773888067,3347.4362499995644065,3344.0055249999589049,3338.124975555546081,3329.9494099999252934
lib_bnnt_M062X_Z-23.FChk,0.0,0.0,-0.0002300000000000001,-1286.93812488743,1.717934961692056,366.5180064903555,-3335.267127082925,-366.51804272834997103,-366.5181474306499695,-366.5183260683833249,-366.5185776637374706,-366.51890551685998199,-366.5180078275833022,-366.51800401962080153,-366.51799772645554662,3333.696909999655514,3330.0963499997658679,3323.9707877777143912,3315.4494118749872775
lib_bnnt_M062X_Z-22.FChk,0.0,0.0,-0.0002200000000000001,-1286.938107726348,1.714269947949618,366.4847854782194,-3306.461518571686,-366.48484646714997182,-366.48502768314997122,-366.48532858171665696,-366.4857497760124704,-366.4862864399399834,-366.4847860618166387,-366.48478698552913768,-366.48479206804165567,3305.5553300001880377,3301.5045199999833077,3295.2285988888493828,3286.6503793750113394
lib_bnnt_M062X_Z-21.FChk,0.0,0.0,-0.0002100000000000001,-1286.938090602001,1.710605264762713,366.451927494915,-3262.525173397433,-366.45201263794997137,-366.45226867549997085,-366.45269208839999114,-366.45327682247497034,-366.45402005123998307,-366.45192729209997065,-366.451932626508303,-366.45195182256665722,3261.210509999901642,3257.7791650000969563,3251.7307111111465847,3243.5304087499570658
lib_bnnt_M062X_Z-20.FChk,0.0,0.0,-0.0002000000000000001,-1286.938073514257,1.706940907696859,366.4195850521606,-3204.102475584043,-366.4196908838499699,-366.42001676842497018,-366.42055296524999208,-366.42129435433747076,-366.4222304811199822,-366.41958225565830132,-366.41959090645413663,-366.41962028290554768,3203.1403100003965034,3199.5869525001198366,3194.2360877778070238,3186.666440625022268
lib_bnnt_M062X_Z-19.FChk,0.0,0.0,-0.0001900000000000001,-1286.93805646323,1.703276870945036,366.3878900612932,-3132.393110915155,-366.38802089889996896,-366.3884062142999712,-366.38904489633332467,-366.38992600286247045,-366.39103664696998283,-366.38789246043330247,-366.38789961811247098,-366.38793957029165732,3130.8566799997846977,3128.466954999868483,3123.6837599999703614,3117.1336318750191439
lib_bnnt_M062X_Z-18.FChk,0.0,0.0,-0.0001800000000000001,-1286.938039448754,1.699613147278881,366.3569737029534,-3049.059093001786,-366.3571215447499725,-366.3575610255249703,-366.3582858480999907,-366.35928512662497025,-366.36054337051998306,-366.35697505115830927,-366.35698632515830275,-366.35703461794443497,3049.0141499995080332,3045.987337499866091,3042.0186422222174771,3036.5820899999960112
lib_bnnt_M062X_Z-17.FChk,0.0,0.0,-0.0001700000000000001,-1286.938022470939,1.695949728514141,366.3269405735092,-2956.174024575363,-366.32710115214997165,-366.32758333022497008,-366.32837595618332388,-366.32946759636247036,-366.33083890060998286,-366.32694042612497126,-366.32695524151247043,-366.32701246988610114,2955.0643700006636,2953.821452500242653,2950.897850000073405,2946.9308968750412507
lib_bnnt_M062X_Z-16.FChk,0.0,0.0,-0.0001600000000000001,-1286.938005529764,1.692286605255838,366.297874240501,-2856.185076605849,-366.29804511569996764,-366.29855348482497032,-366.2993931671999912,-366.30054546627497022,-366.30199040465998267,-366.29787565932496496,-366.29788949100830503,-366.29795807795554646,2856.142920000135378,2854.7667325001320262,2853.0981822222616968,2850.7779625000041153
lib_bnnt_M062X_Z-15.FChk,0.0,0.0,-0.0001500000000000001,-1286.937988625274,1.688623767611827,366.269831116749,-2751.926806409798,-366.270005817499969,-366.27052897842496954,-366.27138698873332465,-366.27256528486247036,-366.2740355943299817,-366.26983143052496972,-366.2698502096124688,-366.26992695844165857,2751.7167199995937485,2751.613727499811214,2751.238648888852377,2750.902268124985573
lib_bnnt_M062X_Z-14.FChk,0.0,0.0,-0.0001400000000000001,-1286.937971757297,1.684961205139488,366.2428390033321,-2646.669789190543,-366.24301284114631083,-366.24352990702130953,-366.24437986489635039,-366.24553926818380875,-366.2469823187563588,-366.24284048585464188,-366.2428601199671422,-366.2429496304685734,2646.8785499998689557,2647.591047499833278,2648.841568888778137,2650.7108318749940614
lib_bnnt_M062X_Z-13.FChk,0.0,0.0,-0.00013,-1286.937954925914,1.681298907355004,366.2168887927772,-2544.198580508133,-366.21705399654997126,-366.21754723949997065,-366.21835197353332264,-366.21944751226246909,-366.22080050203998272,-366.21688958223330482,-366.21691381524580494,-366.2170113122638775,2544.8903700001075603,2546.560165000077211,2549.6480622223103065,2554.073308125021622
