# Name,E_Field_X,E_Field_Y,E_Field_Z,Energy,Dipole_Moment_z,Polarizability_zz,Hyperpolarizability_zzz,Derivative_order_2_number_points_3_step_1_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_2_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_3_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_4_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_6_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_7_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_8_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_9_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_10_Energy_div_E_Field_Z,Derivative_order_1_number_points_3_step_1_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_2_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_3_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_4_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_5_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_6_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_7_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_8_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_9_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z,Derivative_order_1_number_points_3_step_10_Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z_div_E_Field_Z
lib_bnnt_M062X_Z-34.FChk,0.0,0.0,-0.0003400000000000001,-1286.938975280179,1.758159827802476,367.1471410064335,233.2422322385541,-367.89999935394520544,-367.2300000201541094,-367.23111107584595558,-367.1699999596785347,-367.20720002492891917,-367.21138888899934313,-367.1551020355143002,-367.17921874860521417,-367.15530863881632578,-367.16619999933210264,-700.0000579182528794,-1479.9983459151979556,-779.9997685995008689,129.9998997339470781,-167.99983626470006462,16.666668045673017087,251.42840190792013437,662.5003323712586229,-155.5555684262814928,nan
lib_bnnt_M062X_Z-33.FChk,0.0,0.0,-0.0003300000000000002,-1286.938957716984,1.754488343632437,367.1497953389283,291.9294286879648,-365.9800007493811308,-367.1599999033251738,-367.12666659807343633,-367.14500002698415881,-367.17760001358337998,-367.15222223592624154,-367.18224490395138462,-367.13609374849167696,-367.15469135479993645,-367.1541000005367515,1040.0036391311879408,-609.9998286092416937,-473.33322434488317665,95.000673903041385746,708.00032503370153897,-423.3335904046910966,202.85709620030039958,79.99989559692641127,444.44448121793822115,159.99979119385284422
lib_bnnt_M062X_Z-32.FChk,0.0,0.0,-0.0003200000000000001,-1286.938940190387,1.750816830536465,367.1528570147528,313.9284147287104,-368.77999876061545168,-367.3099996381878287,-367.32444431820789144,-367.30624992931109626,-367.1863999521462952,-367.2166666425348428,-367.17612243181498255,-367.18796872850505997,-367.16765430513627658,-367.17039998412914,-519.999599300249817,1290.000328963450299,500.00078139738426622,400.000588299524002,-263.99993309850210266,810.00021504943710543,-522.8573130011682682,14.999668174198176212,404.44413250560902856,531.99999960895636103
lib_bnnt_M062X_Z-31.FChk,0.0,0.0,-0.0003100000000000001,-1286.938922700668,1.747145286428738,367.1559358301314,294.6125347307413,-365.7000002821319489,-367.1250001224812212,-367.16000005753023483,-367.10624998215196116,-367.18800000556938498,-367.11805555410414026,-367.14979591715056093,-367.1553125070280923,-367.1602469108224346,-367.1430000018460683,1539.9970187957022622,1100.0012010551992392,1866.6675613865534948,-50.000004228131773937,584.00040366523517354,-406.66655234541936395,508.57128032687021693,-82.50039540413921948,159.9996678357405775,329.99980525971748885
lib_bnnt_M062X_Z-30.FChk,0.0,0.0,-0.0003000000000000001,-1286.938905247519,1.743473713238055,367.158601501029,230.9730968966552,-368.32000116504553525,-367.37500042072207004,-367.20888897513583127,-367.2400000764852126,-367.15560001177038116,-367.19000001066920041,-367.1665306260073144,-367.17015625825626968,-367.16370372042094744,-367.16620001042698304,2720.0020014106482953,2279.9995225142309163,166.6666803352395656,1730.0005873219349822,-263.99993309850654355,269.99994838627406957,79.99981624322107865,609.9998284270213345,-111.11136702071335405,253.99993219821225159
lib_bnnt_M062X_Z-29.FChk,0.0,0.0,-0.0002900000000000001,-1286.938887831202,1.739802117272569,367.1604054133533,122.4545326768138,-367.15999907066526076,-367.014999780312873,-367.14000000653218186,-367.08937493912235397,-367.133599965541172,-367.14333329696597658,-367.15816323759251855,-367.1381249882587574,-367.1467901168442666,-367.14229999512681188,3020.0020262327595704,509.9998201529842428,1959.9995700521806418,-154.99990189357172718,1124.0000042558417354,279.99972704708848723,419.99990792081779784,27.499946718655130488,664.4445487640697831,-108.00005334488104773
lib_bnnt_M062X_Z-28.FChk,0.0,0.0,-0.0002800000000000001,-1286.938870451601,1.736130509430943,367.1609088054984,-28.29899125852199,-365.41999981487543522,-366.8999998263088816,-366.92111102551747678,-367.02749998951394475,-367.09519997124572596,-367.10916664597606432,-367.11265304333992235,-367.1317187411981489,-367.11716048476307042,-367.12450000031537142,-1700.0023611046798097,2170.0008456804196657,-33.333336091345699127,1144.9990955370025376,475.99968404015533469,1156.6666144012147731,191.42846033274637768,505.00020836327266827,15.555704831872308157,442.00021420692790045
lib_bnnt_M062X_Z-27.FChk,0.0,0.0,-0.0002700000000000001,-1286.938853108542,1.732458904624479,367.1597186715884,-214.9967622012233,-369.60000060481939516,-367.2025000733824487,-367.2155554943243638,-367.21249999094312555,-367.1676000127632656,-367.1638888912297406,-367.15857143714377664,-367.14578124236168533,-367.15000000461822854,-367.14750000221839996,1319.9996651280797607,-1410.0010048423426935,1013.33312111743602,724.9995048752566025,1179.9992094552180223,339.99988004124504937,1148.5717139811066955,157.50012400835426796,275.55587445542581243,478.00030596698015392
lib_bnnt_M062X_Z-26.FChk,0.0,0.0,-0.0002600000000000001,-1286.938835802443,1.72878732177377,367.1565219495479,-427.7016730402085,-364.18999926901556924,-366.9349998847159458,-366.96888885659165117,-367.03062492038356937,-367.06879997794316436,-367.07861111873185922,-367.09204080126802094,-367.09828125230930554,-367.11592591675968725,-367.11559999735853607,-1119.9996485800055773,9.998668559774158985,59.998672696792708238,1089.9997571200969123,511.99977590954401696,1166.6663931227579276,280.0001499978686057,810.0004001325495532,655.5558564721983179,218.00028452767210639
lib_bnnt_M062X_Z-25.FChk,0.0,0.0,-0.0002500000000000001,-1286.938818532763,1.725115781685656,367.1511210696179,-653.4266596381019,-369.76000039601324956,-367.43000003669473183,-367.43444447533906888,-367.2287500477988078,-367.19000000573486572,-367.16527778023354667,-367.1422449278382813,-367.15921875735129687,-367.13975309841402245,-367.14550000205291921,-1300.0023280085314428,939.99918959752896214,446.66566741587605147,-40.0007804657320743,1092.0002679881690187,413.33344154755497749,777.1427945613141445,825.0003457710038143,686.6670195820316963,566.0001356124466371
lib_bnnt_M062X_Z-24.FChk,0.0,0.0,-0.0002400000000000001,-1286.938801300059,1.721444306907116,367.1434600810292,-877.260644657391,-366.01000008573685893,-367.3525000857935043,-367.01555560113440344,-367.1656250564536097,-367.094800024503335,-367.09361112614087047,-367.12469388785184987,-367.10125002337162273,-367.12135803242232174,-367.1154000017828801,2999.9980277750635016,9.998668559774158985,513.33307974725053313,609.9998284270213345,-48.000270425063715694,650.00042385558267466,1017.1431950668973625,642.49994213838585183,706.6668237825235626,875.99993932698748367
lib_bnnt_M062X_Z-23.FChk,0.0,0.0,-0.0002300000000000001,-1286.938784103956,1.717772919686809,367.1336337861576,-1083.849466968604,-367.62999977568704985,-366.8525000444233189,-367.23666675521195268,-367.0518750054085291,-367.13000004517936445,-367.12527780159555457,-367.09918368165949348,-367.12078125764041084,-367.10716050038341524,-367.10820000562804152,1319.9996651280797607,1329.9994439108785449,373.33321619333521352,365.00025224484030983,176.00010338014725741,733.33339400960538074,514.28607404448359464,860.00012666787022014,857.77730601540848326,736.0001496783083111
lib_bnnt_M062X_Z-22.FChk,0.0,0.0,-0.0002200000000000001,-1286.938766944616,1.714101640650859,367.1218885960155,-1258.950614228601,-366.14000054058231698,-367.0225001695114844,-366.87111114473857207,-367.0918750919848708,-367.0684000312007734,-367.0966667066208666,-367.09938778143512253,-367.09062499820637762,-367.09209877622472334,-367.08750000835620794,-339.99913995330641175,1210.00098829426851,860.0002191864556541,-109.99978705683587587,1220.0005450324624104,96.66674867977083581,594.28557313318773864,772.49984191787174276,875.5556773425925363,725.99948275353650545
lib_bnnt_M062X_Z-21.FChk,0.0,0.0,-0.0002100000000000001,-1286.93874982189,1.710430487094421,367.1085993995536,-1390.750045509894,-368.17999982119425378,-367.0724998960927468,-367.1277778079703112,-367.08999999468521794,-367.13680002797843058,-367.1052777814370301,-367.1253061192058988,-367.098750009286984,-367.09370369269879014,-367.10649999882604474,1100.0023114604572594,-209.99868510784834244,286.6677265937293293,1805.0005934355793558,-147.99983460989096075,976.66689550616560106,451.4281013014592724,644.9998868340855479,635.5553120821847394,1069.9998664508619293
lib_bnnt_M062X_Z-20.FChk,0.0,0.0,-0.0002000000000000001,-1286.938732735982,1.706759472149394,367.0942462567147,-1470.766123241451,-365.7899994014001626,-366.96999994312301,-367.05888883936666178,-367.0462499910653267,-367.04639998497156425,-367.1033333183279845,-367.05877550598775583,-367.0870312409701355,-367.08827160444906984,-367.08329999024513,-79.99823026239027313,-229.99824267344591072,1406.6681153224180533,140.00078873976916603,1396.0002043233998178,306.66617399702245242,980.0002079681950507,337.499472813362872,886.6662958997745317,915.99994258891518967
lib_bnnt_M062X_Z-19.FChk,0.0,0.0,-0.0001900000000000001,-1286.938715686653,1.703088603911828,367.0793730056584,-1494.276496920381,-368.1200011484974611,-367.36250014213205925,-367.21000006166725338,-367.16687502880145955,-367.13839999258367838,-367.07416668008758548,-367.11367347424522936,-367.09578125557190156,-367.10777778438510682,-367.10090001168537496,-1559.9987968073490808,2280.0017429602801666,-253.33217005633437985,995.0007484604838378,627.999874398133232,1330.0001840595617034,197.14230248268906415,1209.9998780253313055,682.2219332951546813,970.00008025815982265
lib_bnnt_M062X_Z-18.FChk,0.0,0.0,-0.0001800000000000001,-1286.938698674136,1.699417884586334,367.0645522900799,-1460.373598131037,-367.41999887013315226,-367.2224999085038024,-367.14999990867309448,-367.1481248884721995,-367.07759996090771124,-367.08527773043897713,-367.07510201529325117,-367.10140623522063444,-367.08432097861436944,-367.0788999876606263,4640.0017161829506063,-929.999410814730178,1440.000711265080669,454.99992671564657318,996.00061531646128743,446.6664075645591349,1542.8569532546654074,602.4997168160390319,1266.6670181873642136,523.99973248956105687
lib_bnnt_M062X_Z-17.FChk,0.0,0.0,-0.0001700000000000001,-1286.938681698361,1.695747310814355,367.05034786986,-1371.8090474062,-365.93000074525144405,-366.86999993484897292,-367.05888883936666178,-366.98624999997869225,-367.04559995826001936,-367.0586110985733347,-367.0642857014622597,-367.05531249875405522,-367.05938271042861215,-367.0502000008291,-300.0000248221112752,2200.0001820288160181,239.99913180070969135,1330.00055413390317,271.99975605185498867,1300.0001075012654935,874.28572321954924784,1565.0003515332854106,435.55529552972563379,826.0003792129754933
lib_bnnt_M062X_Z-16.FChk,0.0,0.0,-0.0001600000000000001,-1286.938664759179,1.692076873803205,367.03727789724,-1234.81742960566,-368.19999937875985135,-367.17749979375818326,-367.00555545227726312,-367.0899999252962789,-367.08359996140415346,-367.09333329282895803,-367.08387753528646688,-367.05640622455842384,-367.0477777684555189,-367.06949999576465102,-240.00135212531857033,1139.9980961047390571,1800.0001489326677527,64.9991171997044095,1627.9999569921798416,800.0000662347940347,1360.0006834987459137,652.4999984720077591,1042.2226045233067119,563.99995784772724644
lib_bnnt_M062X_Z-15.FChk,0.0,0.0,-0.0001500000000000001,-1286.938647856817,1.688406560001169,367.0257814007532,-1059.053466405627,-366.3799996722615863,-366.84249998808476395,-366.91333329643940833,-366.997499959276158,-367.05039998530252573,-367.04694444327717512,-367.02897956702899335,-367.03187499681482778,-367.04135802032050923,-367.02989999470857838,2579.9962170315893895,379.99936530752617347,606.6650885353889405,2054.9995038058223014,739.99961718966136065,1643.3339874074211253,557.142903235426139,797.50067661683709114,771.1113229428670941,1164.0000074919498172
lib_bnnt_M062X_Z-14.FChk,0.0,0.0,-0.0001400000000000001,-1286.938630991093,1.684736351871008,367.0161831633439,-857.7073453809065,-366.4100012290486915,-366.78250020515759877,-367.057777876186016,-367.01750007194591532,-367.03200003706352167,-367.01555557028753826,-367.0175510444941928,-367.03750001115067722,-367.02962963798755477,-367.03550000404642215,1000.0000827403609223,1059.9976452141284023,1193.3320996801010737,1314.9992206889007963,1988.000430941363693,466.66633519791623053,960.00065041256237497,702.50028016970847294,960.00022746048317435,695.9999243641707054
lib_bnnt_M062X_Z-13.FChk,0.0,0.0,-0.00013,-1286.93861416201,1.681066229330943,367.0086563160353,-647.7618583946704,-367.92999869028613646,-367.43499992608613122,-367.15222220509405252,-367.15875000037361842,-367.03039998364771831,-367.03194443586816384,-367.05551020412665675,-367.0374999938107954,-367.04666665451118263,-367.03219998823754308,-460.00092660331139538,1909.9988255828285847,1853.3323025259224492,1325.0001096309914654,871.99936159897485627,1133.3337971917322996,645.7142756996096374,1122.5001483872175859,626.6666198348551135,1060.0000877047932082
lib_bnnt_M062X_Z-12.FChk,0.0,0.0,-0.00012,-1286.93859736972,1.677396171868119,367.0031861302678,-450.2465834385842,-367.47000109471622004,-367.32750008372499503,-367.2111112715567893,-366.99937505657581086,-367.0412000555955879,-367.02944449117246414,-367.01693879048990407,-367.0350000144206262,-367.01679012801834975,-367.03260000159331553,2819.997568425286252,1490.0003452730888223,1846.6672635497615816,1164.9992082042463523,432.00021339348857613,1013.33312111743602,1294.2856310514474993,567.499658381654832,1215.5555574445820379,1172.0000525664350237
lib_bnnt_M062X_Z-11.FChk,0.0,0.0,-0.00011,-1286.938580614177,1.673726159612458,366.9995272467723,-290.1997550901143,-366.43999945518883934,-366.9225001612448928,-366.88777768943346524,-366.96562503991298193,-366.97400003227921259,-366.99361111787416964,-366.9926530696705067,-366.9820312392287372,-367.00962962812356544,-366.99690000308772284,3440.0016171495240054,2270.0008539544798305,693.3335385951390147,600.0006047731964431,1275.9997503053582505,736.6662835295375052,871.4280091229498573,1377.4997809079675525,1179.9998015782222142,1426.0002068056252476
lib_bnnt_M062X_Z-10.FChk,0.0,0.0,-0.0001000000000000001,-1286.938563895278,1.670056176962662,366.9971631155294,-195.9495214157231,-367.34000063986568188,-366.55999985368323743,-366.8177778810021459,-366.96687501224831043,-366.9724000232525981,-366.9736111285426938,-366.9777551001786112,-366.9890625071452182,-366.9790123498510193,-366.98810000900849937,1720.004139483615316,1270.0007711943448865,466.66744545079357886,950.0006336237778173,931.9998106604933747,1066.6660147804424266,911.4280758686618828,1522.4996263763946329,1593.3333664798222437,1366.000201841179109
lib_bnnt_M062X_Z-9.FChk,0.0,0.0,-9.000000000000003e-05,-1286.938547213113,1.666386214699849,366.9952892124908,-197.2134359858068,-365.11999867983029935,-366.58249991106111632,-366.7822221251368697,-366.84624997451725253,-366.93959994948954004,-366.93805552687506208,-366.95979590596141295,-366.96374999464758698,-366.95864197780029367,-366.96669999392027903,-900.00007476078162505,-709.99761603644789576,1420.0011536994830995,914.9997426405320018,763.99997433022195037,1103.332980534332791,1782.8567194047650073,1212.499822766943581,1691.1112016910260455,2010.0001663117857555
lib_bnnt_M062X_Z-8.FChk,0.0,0.0,-8.000000000000003e-05,-1286.93853056746,1.662716273174183,366.9928074833204,-321.6523038634045,-368.75000164471386713,-367.42000025791269285,-367.14111121642243485,-367.0512500192353632,-366.99040002474781375,-367.0341666706107818,-367.00612247665965607,-366.98656252776088316,-366.99765433767319217,-366.98230001519583252,-3139.9993715565262458,410.0009219744804258,280.0004673789475521,1070.0001995636063421,1123.9995600931263476,1650.0001364669623616,1419.999990608696932,1940.0001050051701467,1717.7777718816580951,2106.0000410244604128
lib_bnnt_M062X_Z-7.FChk,0.0,0.0,-7.000000000000004e-05,-1286.938513958682,1.659046365011623,366.9883753214039,-589.9065006200494,-367.0599990623898479,-367.29749991470795353,-367.10666654708128834,-366.9993749177965572,-367.0023999369206705,-366.96638888105498957,-366.9763265150409886,-366.98328124626223432,-366.96567900993557088,-366.96999998753058778,1720.001918709738438,-440.00136867339193386,279.99972703497680424,700.00005801008349626,2072.0003490810111275,1489.9999752534132735,1848.5720890013900919,1962.5001623825244478,2373.3333816740722715,2183.9996478015530883
lib_bnnt_M062X_Z-6.FChk,0.0,0.0,-6.000000000000002e-05,-1286.93849738661,1.655376517062058,366.9805017297341,-1009.897373653318,-366.31999988934176896,-366.80499970742624388,-366.97666658566971962,-367.00499993214113517,-366.9559999863736189,-366.93194442759412674,-366.94489795913964447,-366.94999998657101298,-366.95061727207184596,-366.9343999979091032,2259.9966342097375465,869.9996279328568015,359.99869751890400035,1730.0000320638964757,1224.0004566190420512,2233.3342582688446936,2100.0001737599794873,2347.5005272543878083,2453.3330922378767296,2679.9997776549841604
lib_bnnt_M062X_Z-5.FChk,0.0,0.0,-5.000000000000002e-05,-1286.93848085117,1.651706771380149,366.9677010876303,-1572.092432750228,-367.51999998863021396,-366.81999993071195437,-366.96666656017069313,-367.00375002918222436,-366.95720000423647575,-366.96583333779071195,-366.93612243914642876,-366.9332812421265913,-366.93061727589962137,-366.91499999408349394,19.99733715597195985,2109.9977320566174972,2606.6667343387893232,1099.9995359028956965,1992.0007864927157404,1980.0006079824280567,2748.5721635197738744,2634.999718425064904,2691.1112843909168624,2393.9996651733960982
lib_bnnt_M062X_Z-4.FChk,0.0,0.0,-4.000000000000002e-05,-1286.938464352482,1.648037183887457,366.9486793217562,-2247.884442832631,-365.9199998562450058,-366.99000005579950326,-366.83444454905220153,-366.8443750159948614,-366.95560003963049947,-366.92250000703910948,-366.9216326465598257,-366.89703124606553028,-366.87888888752235766,-366.89679999701778293,1959.9988299034957875,3049.999142153310359,2513.3325050560328673,2715.0010018060876977,2031.9999016821862226,2633.333921248151609,2608.571454139316409,3085.0003107651927245,2548.8885076659521065,3094.000167151401662
lib_bnnt_M062X_Z-3.FChk,0.0,0.0,-3.000000000000001e-05,-1286.938447890386,1.644367821717267,366.9225126530059,-2992.606300140345,-368.60000052207902432,-367.0775003405956585,-366.99222241390019808,-366.96875010955303822,-366.9180000276384058,-366.95666668886930897,-366.91653062797983434,-366.8871875056600121,-366.88728395542862049,-366.8707000081816639,6080.000947150653925,2640.0004404791841466,3046.6673628382062875,3324.9997199918658652,3340.0007204499414024,2756.666006581934442,3034.2858384245824657,2514.9998750710378752,3488.8891775685952121,3247.9998690564960804
lib_bnnt_M062X_Z-2.FChk,0.0,0.0,-2.000000000000001e-05,-1286.93843146515,1.640698758946479,366.8887752969212,-3752.989314844663,-365.1900004619783511,-366.59250024495481146,-366.78888901439898526,-366.82312506974777977,-366.83400002068748638,-366.81805556012079883,-366.83387755991573262,-366.84640625575458692,-366.83283950922003963,-366.81980000174900475,3320.0020510548680335,4560.002375679319331,3680.0007485859051055,3745.0004208849880287,3935.9990822096221539,3690.000157288805672,2628.5706944406653547,3495.0001226209804495,3295.555680237738579,3528.000336316946215
lib_bnnt_M062X_Z-1.FChk,0.0,0.0,-1e-05,-1286.938415076433,1.6370300711506,366.8475759302172,-4476.798615348313,-367.3899995337847559,-366.8999998263088816,-366.91444438297083042,-366.8793749356246639,-366.85159998661730837,-366.80249997860730665,-366.8230612007703826,-366.830624990571669,-366.81358023740277075,-366.80169999137034806,3040.0038042079924616,4540.0017079271142335,4986.6681154613312295,4354.9996942095978065,4083.999805004622867,3589.999038773533335,4122.8572936755219702,3492.4996228320057736,3537.777971780000665,3568.000117644138487
