# Name,E_Field_X,E_Field_Y,E_Field_Z,Energy,Dipole_Moment_z,Polarizability_zz,Hyperpolarizability_zzz,Derivative_order_2_number_points_3_step_1_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_2_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_3_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_4_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_5_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_6_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_7_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_8_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_9_Energy_div_E_Field_Z,Derivative_order_2_number_points_3_step_10_Energy_div_E_Field_Z
lib_bnnt_M062X_Z-32.FChk,0.0,0.0,-0.0003200000000000001,-1286.938940190387,1.750816830536465,367.1528570147528,313.9284147287104,-368.77999876061545168,-367.3099996381878287,-367.32444431820789144,-367.30624992931109626,-367.1863999521462952,-367.2166666425348428,-367.17612243181498255,-367.18796872850505997,-367.16765430513627658,-367.17039998412914
lib_bnnt_M062X_Z-31.FChk,0.0,0.0,-0.0003100000000000001,-1286.938922700668,1.747145286428738,367.1559358301314,294.6125347307413,-365.7000002821319489,-367.1250001224812212,-367.16000005753023483,-367.10624998215196116,-367.18800000556938498,-367.11805555410414026,-367.14979591715056093,-367.1553125070280923,-367.1602469108224346,-367.1430000018460683
lib_bnnt_M062X_Z-30.FChk,0.0,0.0,-0.0003000000000000001,-1286.938905247519,1.743473713238055,367.158601501029,230.9730968966552,-368.32000116504553525,-367.37500042072207004,-367.20888897513583127,-367.2400000764852126,-367.15560001177038116,-367.19000001066920041,-367.1665306260073144,-367.17015625825626968,-367.16370372042094744,-367.16620001042698304
lib_bnnt_M062X_Z-29.FChk,0.0,0.0,-0.0002900000000000001,-1286.938887831202,1.739802117272569,367.1604054133533,122.4545326768138,-367.15999907066526076,-367.014999780312873,-367.14000000653218186,-367.08937493912235397,-367.133599965541172,-367.14333329696597658,-367.15816323759251855,-367.1381249882587574,-367.1467901168442666,-367.14229999512681188
lib_bnnt_M062X_Z-28.FChk,0.0,0.0,-0.0002800000000000001,-1286.938870451601,1.736130509430943,367.1609088054984,-28.29899125852199,-365.41999981487543522,-366.8999998263088816,-366.92111102551747678,-367.02749998951394475,-367.09519997124572596,-367.10916664597606432,-367.11265304333992235,-367.1317187411981489,-367.11716048476307042,-367.12450000031537142
lib_bnnt_M062X_Z-27.FChk,0.0,0.0,-0.0002700000000000001,-1286.938853108542,1.732458904624479,367.1597186715884,-214.9967622012233,-369.60000060481939516,-367.2025000733824487,-367.2155554943243638,-367.21249999094312555,-367.1676000127632656,-367.1638888912297406,-367.15857143714377664,-367.14578124236168533,-367.15000000461822854,-367.14750000221839996
lib_bnnt_M062X_Z-26.FChk,0.0,0.0,-0.0002600000000000001,-1286.938835802443,1.72878732177377,367.1565219495479,-427.7016730402085,-364.18999926901556924,-366.9349998847159458,-366.96888885659165117,-367.03062492038356937,-367.06879997794316436,-367.07861111873185922,-367.09204080126802094,-367.09828125230930554,-367.11592591675968725,-367.11559999735853607
lib_bnnt_M062X_Z-25.FChk,0.0,0.0,-0.0002500000000000001,-1286.938818532763,1.725115781685656,367.1511210696179,-653.4266596381019,-369.76000039601324956,-367.43000003669473183,-367.43444447533906888,-367.2287500477988078,-367.19000000573486572,-367.16527778023354667,-367.1422449278382813,-367.15921875735129687,-367.13975309841402245,-367.14550000205291921
lib_bnnt_M062X_Z-24.FChk,0.0,0.0,-0.0002400000000000001,-1286.938801300059,1.721444306907116,367.1434600810292,-877.260644657391,-366.01000008573685893,-367.3525000857935043,-367.01555560113440344,-367.1656250564536097,-367.094800024503335,-367.09361112614087047,-367.12469388785184987,-367.10125002337162273,-367.12135803242232174,-367.1154000017828801
lib_bnnt_M062X_Z-23.FChk,0.0,0.0,-0.0002300000000000001,-1286.938784103956,1.717772919686809,367.1336337861576,-1083.849466968604,-367.62999977568704985,-366.8525000444233189,-367.23666675521195268,-367.0518750054085291,-367.13000004517936445,-367.12527780159555457,-367.09918368165949348,-367.12078125764041084,-367.10716050038341524,-367.10820000562804152
lib_bnnt_M062X_Z-22.FChk,0.0,0.0,-0.0002200000000000001,-1286.938766944616,1.714101640650859,367.1218885960155,-1258.950614228601,-366.14000054058231698,-367.0225001695114844,-366.87111114473857207,-367.0918750919848708,-367.0684000312007734,-367.0966667066208666,-367.09938778143512253,-367.09062499820637762,-367.09209877622472334,-367.08750000835620794
lib_bnnt_M062X_Z-21.FChk,0.0,0.0,-0.0002100000000000001,-1286.93874982189,1.710430487094421,367.1085993995536,-1390.750045509894,-368.17999982119425378,-367.0724998960927468,-367.1277778079703112,-367.08999999468521794,-367.13680002797843058,-367.1052777814370301,-367.1253061192058988,-367.098750009286984,-367.09370369269879014,-367.10649999882604474
lib_bnnt_M062X_Z-20.FChk,0.0,0.0,-0.0002000000000000001,-1286.938732735982,1.706759472149394,367.0942462567147,-1470.766123241451,-365.7899994014001626,-366.96999994312301,-367.05888883936666178,-367.0462499910653267,-367.04639998497156425,-367.1033333183279845,-367.05877550598775583,-367.0870312409701355,-367.08827160444906984,-367.08329999024513
lib_bnnt_M062X_Z-19.FChk,0.0,0.0,-0.0001900000000000001,-1286.938715686653,1.703088603911828,367.0793730056584,-1494.276496920381,-368.1200011484974611,-367.36250014213205925,-367.21000006166725338,-367.16687502880145955,-367.13839999258367838,-367.07416668008758548,-367.11367347424522936,-367.09578125557190156,-367.10777778438510682,-367.10090001168537496
lib_bnnt_M062X_Z-18.FChk,0.0,0.0,-0.0001800000000000001,-1286.938698674136,1.699417884586334,367.0645522900799,-1460.373598131037,-367.41999887013315226,-367.2224999085038024,-367.14999990867309448,-367.1481248884721995,-367.07759996090771124,-367.08527773043897713,-367.07510201529325117,-367.10140623522063444,-367.08432097861436944,-367.0788999876606263
lib_bnnt_M062X_Z-17.FChk,0.0,0.0,-0.0001700000000000001,-1286.938681698361,1.695747310814355,367.05034786986,-1371.8090474062,-365.93000074525144405,-366.86999993484897292,-367.05888883936666178,-366.98624999997869225,-367.04559995826001936,-367.0586110985733347,-367.0642857014622597,-367.05531249875405522,-367.05938271042861215,-367.0502000008291
lib_bnnt_M062X_Z-16.FChk,0.0,0.0,-0.0001600000000000001,-1286.938664759179,1.692076873803205,367.03727789724,-1234.81742960566,-368.19999937875985135,-367.17749979375818326,-367.00555545227726312,-367.0899999252962789,-367.08359996140415346,-367.09333329282895803,-367.08387753528646688,-367.05640622455842384,-367.0477777684555189,-367.06949999576465102
lib_bnnt_M062X_Z-15.FChk,0.0,0.0,-0.0001500000000000001,-1286.938647856817,1.688406560001169,367.0257814007532,-1059.053466405627,-366.3799996722615863,-366.84249998808476395,-366.91333329643940833,-366.997499959276158,-367.05039998530252573,-367.04694444327717512,-367.02897956702899335,-367.03187499681482778,-367.04135802032050923,-367.02989999470857838
lib_bnnt_M062X_Z-14.FChk,0.0,0.0,-0.0001400000000000001,-1286.938630991093,1.684736351871008,367.0161831633439,-857.7073453809065,-366.4100012290486915,-366.78250020515759877,-367.057777876186016,-367.01750007194591532,-367.03200003706352167,-367.01555557028753826,-367.0175510444941928,-367.03750001115067722,-367.02962963798755477,-367.03550000404642215
lib_bnnt_M062X_Z-13.FChk,0.0,0.0,-0.00013,-1286.93861416201,1.681066229330943,367.0086563160353,-647.7618583946704,-367.92999869028613646,-367.43499992608613122,-367.15222220509405252,-367.15875000037361842,-367.03039998364771831,-367.03194443586816384,-367.05551020412665675,-367.0374999938107954,-367.04666665451118263,-367.03219998823754308
lib_bnnt_M062X_Z-12.FChk,0.0,0.0,-0.00012,-1286.93859736972,1.677396171868119,367.0031861302678,-450.2465834385842,-367.47000109471622004,-367.32750008372499503,-367.2111112715567893,-366.99937505657581086,-367.0412000555955879,-367.02944449117246414,-367.01693879048990407,-367.0350000144206262,-367.01679012801834975,-367.03260000159331553
lib_bnnt_M062X_Z-11.FChk,0.0,0.0,-0.00011,-1286.938580614177,1.673726159612458,366.9995272467723,-290.1997550901143,-366.43999945518883934,-366.9225001612448928,-366.88777768943346524,-366.96562503991298193,-366.97400003227921259,-366.99361111787416964,-366.9926530696705067,-366.9820312392287372,-367.00962962812356544,-366.99690000308772284
lib_bnnt_M062X_Z-10.FChk,0.0,0.0,-0.0001000000000000001,-1286.938563895278,1.670056176962662,366.9971631155294,-195.9495214157231,-367.34000063986568188,-366.55999985368323743,-366.8177778810021459,-366.96687501224831043,-366.9724000232525981,-366.9736111285426938,-366.9777551001786112,-366.9890625071452182,-366.9790123498510193,-366.98810000900849937
lib_bnnt_M062X_Z-9.FChk,0.0,0.0,-9.000000000000003e-05,-1286.938547213113,1.666386214699849,366.9952892124908,-197.2134359858068,-365.11999867983029935,-366.58249991106111632,-366.7822221251368697,-366.84624997451725253,-366.93959994948954004,-366.93805552687506208,-366.95979590596141295,-366.96374999464758698,-366.95864197780029367,-366.96669999392027903
lib_bnnt_M062X_Z-8.FChk,0.0,0.0,-8.000000000000003e-05,-1286.93853056746,1.662716273174183,366.9928074833204,-321.6523038634045,-368.75000164471386713,-367.42000025791269285,-367.14111121642243485,-367.0512500192353632,-366.99040002474781375,-367.0341666706107818,-367.00612247665965607,-366.98656252776088316,-366.99765433767319217,-366.98230001519583252
lib_bnnt_M062X_Z-7.FChk,0.0,0.0,-7.000000000000004e-05,-1286.938513958682,1.659046365011623,366.9883753214039,-589.9065006200494,-367.0599990623898479,-367.29749991470795353,-367.10666654708128834,-366.9993749177965572,-367.0023999369206705,-366.96638888105498957,-366.9763265150409886,-366.98328124626223432,-366.96567900993557088,-366.96999998753058778
lib_bnnt_M062X_Z-6.FChk,0.0,0.0,-6.000000000000002e-05,-1286.93849738661,1.655376517062058,366.9805017297341,-1009.897373653318,-366.31999988934176896,-366.80499970742624388,-366.97666658566971962,-367.00499993214113517,-366.9559999863736189,-366.93194442759412674,-366.94489795913964447,-366.94999998657101298,-366.95061727207184596,-366.9343999979091032
lib_bnnt_M062X_Z-5.FChk,0.0,0.0,-5.000000000000002e-05,-1286.93848085117,1.651706771380149,366.9677010876303,-1572.092432750228,-367.51999998863021396,-366.81999993071195437,-366.96666656017069313,-367.00375002918222436,-366.95720000423647575,-366.96583333779071195,-366.93612243914642876,-366.9332812421265913,-366.93061727589962137,-366.91499999408349394
lib_bnnt_M062X_Z-4.FChk,0.0,0.0,-4.000000000000002e-05,-1286.938464352482,1.648037183887457,366.9486793217562,-2247.884442832631,-365.9199998562450058,-366.99000005579950326,-366.83444454905220153,-366.8443750159948614,-366.95560003963049947,-366.92250000703910948,-366.9216326465598257,-366.89703124606553028,-366.87888888752235766,-366.89679999701778293
lib_bnnt_M062X_Z-3.FChk,0.0,0.0,-3.000000000000001e-05,-1286.938447890386,1.644367821717267,366.9225126530059,-2992.606300140345,-368.60000052207902432,-367.0775003405956585,-366.99222241390019808,-366.96875010955303822,-366.9180000276384058,-366.95666668886930897,-366.91653062797983434,-366.8871875056600121,-366.88728395542862049,-366.8707000081816639
lib_bnnt_M062X_Z-2.FChk,0.0,0.0,-2.000000000000001e-05,-1286.93843146515,1.640698758946479,366.8887752969212,-3752.989314844663,-365.1900004619783511,-366.59250024495481146,-366.78888901439898526,-366.82312506974777977,-366.83400002068748638,-366.81805556012079883,-366.83387755991573262,-366.84640625575458692,-366.83283950922003963,-366.81980000174900475
lib_bnnt_M062X_Z-1.FChk,0.0,0.0,-1e-05,-1286.938415076433,1.6370300711506,366.8475759302172,-4476.798615348313,-367.3899995337847559,-366.8999998263088816,-366.91444438297083042,-366.8793749356246639,-366.85159998661730837,-366.80249997860730665,-366.8230612007703826,-366.830624990571669,-366.81358023740277075,-366.80169999137034806
lib_bnnt_M062X_Z+0.FChk,0.0,0.0,0.0,-1286.938398724455,1.633361830376473,366.7995053941959,-5121.423005882429,-367.62999977568704985,-367.1174997332826098,-366.86555534200712012,-366.8481249330390273,-366.77319994460332653,-366.81638886864536736,-366.78387753312196828,-366.76999997861664013,-366.778888879248995,-366.76879998642774383
lib_bnnt_M062X_Z+1.FChk,0.0,0.0,1e-05,-1286.93838240924,1.629694100865482,366.7455067771571,-5658.89181984281,-365.8199998479709689,-366.63999974928461792,-366.72777765151529059,-366.6118748857354231,-366.7363999593213212,-366.71083330435534764,-366.71591835741923177,-366.7043749905334219,-366.7037036851009942,-366.71039999047676233
lib_bnnt_M062X_Z+2.FChk,0.0,0.0,2.000000000000001e-05,-1286.938366130607,1.626026936239389,366.6867279469058,-6076.676584609559,-367.28999952551071884,-366.56500002063546229,-366.54666659943460563,-366.73437495138288575,-366.6563999527028196,-366.67944443137380583,-366.6657142761650636,-366.67437499499072082,-366.65913579662728422,-366.65289998571991903
lib_bnnt_M062X_Z+3.FChk,0.0,0.0,3.000000000000001e-05,-1286.938349888703,1.622360378292589,366.6243715955986,-6375.240492518994,-365.8600011835482132,-366.26750021806419147,-366.54222237666627313,-366.56000006185450796,-366.6088000286997079,-366.57944445393853913,-366.61142858457599802,-366.59921875958833057,-366.60333334206273082,-366.59680001660459323
lib_bnnt_M062X_Z+4.FChk,0.0,0.0,4.000000000000002e-05,-1286.938333683385,1.618694456866202,366.5595887330329,-6564.073663825472,-366.05999897965085285,-366.69000003097800863,-366.59888889999258219,-366.5393750323930281,-366.5476000058731566,-366.58333331847833142,-366.54836732768022411,-366.56171873913894788,-366.55456790592976932,-366.55180000177977406
lib_bnnt_M062X_Z+5.FChk,0.0,0.0,5.000000000000002e-05,-1286.938317514673,1.615029191090602,366.4934070534185,-6657.707483047377,-368.78000098106150093,-367.0650000620056477,-366.71000014365518171,-366.62500008111103578,-366.5716000522678465,-366.54388891394557887,-366.54836735033783687,-366.52062501349441137,-366.52024692365959135,-366.50900001600205458
lib_bnnt_M062X_Z+6.FChk,0.0,0.0,6.000000000000002e-05,-1286.938301382839,1.611364590447925,366.4266971813043,-6672.531135028575,-364.6399993062473694,-366.21250004697926017,-366.36777772041457538,-366.40562500744734234,-366.41320000363324072,-366.4055555568292516,-366.4177551172890384,-366.4296874955604946,-366.4165432113739828,-366.42059999536373524
lib_bnnt_M062X_Z+7.FChk,0.0,0.0,7.000000000000004e-05,-1286.938285287469,1.607700656515066,366.3601652517324,-6624.666432626829,-366.79000059436431655,-366.10249998236879784,-366.407777822412828,-366.39749997902163225,-366.38080000983641907,-366.38722225898859242,-366.36632655067058156,-366.3689062717585851,-366.37209876325443358,-366.36529999745171304
lib_bnnt_M062X_Z+8.FChk,0.0,0.0,8.000000000000003e-05,-1286.938269228778,1.604037384701117,366.2943635682198,-6528.761255180863,-366.1899994344963109,-366.5074999048555885,-366.20888876903734643,-366.319999958730708,-366.33559998833219795,-366.31361111094662664,-366.31632654653282083,-366.29703124846362852,-366.30641975095620846,-366.3149999999504226
lib_bnnt_M062X_Z+9.FChk,0.0,0.0,9.000000000000003e-05,-1286.938253206706,1.600374765438146,366.2297078803143,-6397.458057471951,-366.86000015606110067,-366.31999988933670298,-366.3444444098185525,-366.22062500601447027,-366.26040000875038485,-366.26583334154637556,-366.244285715177306,-366.25515625540215126,-366.24679013831804592,-366.2426000028367144
lib_bnnt_M062X_Z+10.FChk,0.0,0.0,0.0001000000000000001,-1286.93823722132,1.596712785763064,366.1664975065478,-6241.273611864269,-365.3699998107458307,-366.0524999782384501,-366.1344444911420195,-366.17312501597458538,-366.1196000148765277,-366.15194444324673081,-366.17714284795998902,-366.17546876616850818,-366.17345679618828458,-366.17490001279073317
lib_bnnt_M062X_Z+11.FChk,0.0,0.0,0.00011,-1286.938221272471,1.593051429950191,366.1049373009573,-6068.722818666342,-366.61000013538108144,-366.14000026302656082,-366.12666676205663197,-366.12062506713443685,-366.1196000148691988,-366.09333333344670086,-366.1222449250105086,-366.11968750113737567,-366.12333335169127224,-366.1289000089773461
lib_bnnt_M062X_Z+12.FChk,0.0,0.0,0.00012,-1286.938205360283,1.58939068099172,366.0451548949798,-5886.540249076944,-365.9700009706056638,-366.08000020255098736,-366.00666682614265574,-366.00875004400007004,-366.04320001742961865,-366.0636111519405908,-366.0228571480905204,-366.05515627355361172,-366.06518518776675908,-366.0552000184225031
lib_bnnt_M062X_Z+13.FChk,0.0,0.0,0.00013,-1286.938189484692,1.585730520712409,365.9872209864655,-5699.938898290125,-365.7699987336042128,-365.8824998531355269,-365.93111096826881723,-365.95437492847142866,-365.97999999442959326,-365.96944440962826078,-365.99775509612684418,-365.98124997579788595,-365.9891358014923962,-366.00149998510628055
lib_bnnt_M062X_Z+14.FChk,0.0,0.0,0.0001400000000000001,-1286.938173645678,1.582070930360129,365.9311580764637,-5512.870476834975,-366.02000097474268234,-365.82249979266728324,-365.91111104063619314,-365.95000002526128546,-365.90199998798310987,-365.9322222398447251,-365.93959182601562397,-365.93656251027167392,-365.92753085538953517,-365.9361999974741687
lib_bnnt_M062X_Z+15.FChk,0.0,0.0,0.0001500000000000001,-1286.938157843266,1.578411891313946,365.8769549462322,-5328.259577448697,-365.4799984875722279,-365.9124997446027654,-365.89666654565336448,-365.83999989125975438,-365.88879996912736858,-365.87916662438818197,-365.8687755026886877,-365.8801562243795773,-365.88148146338075994,-365.87959998390927951
lib_bnnt_M062X_Z+16.FChk,0.0,0.0,0.0001600000000000001,-1286.938142077402,1.574753385242867,365.8245768723926,-5148.201799064244,-366.67000102852392338,-366.07500031315958797,-365.88111121085534141,-365.88312504748359877,-365.86320000253635187,-365.84083336806590842,-365.83632653853810054,-365.82921875832890612,-365.8419753146854126,-365.84440000764217105
lib_bnnt_M062X_Z+17.FChk,0.0,0.0,0.0001700000000000001,-1286.938126348205,1.571095394006812,365.7739708250359,-4974.147226965143,-365.48000070801827716,-365.65250022269063004,-365.7800001160498822,-365.7956250402438163,-365.753600028995144,-365.76583333102085213,-365.76387755295180834,-365.77359375719591997,-365.7749382803255805,-365.78210000914878408
lib_bnnt_M062X_Z+18.FChk,0.0,0.0,0.0001800000000000001,-1286.938110655556,1.567437900065745,365.7250713856734,-4807.038119723605,-364.9799984462020425,-365.5599997709479359,-365.71666658010334322,-365.67312497459696966,-365.7103999632482706,-365.69555550425292512,-365.7171428280182761,-365.72140623206122514,-365.7229629564179832,-365.72749999574937563
lib_bnnt_M062X_Z+19.FChk,0.0,0.0,0.0001900000000000001,-1286.938094999405,1.563780887006284,365.677805431587,-4647.428825746915,-366.80000148336938143,-365.96499997099123977,-365.67000008227681865,-365.72000004786436358,-365.68040000517498045,-365.70472224569291347,-365.69020408199980557,-365.69109376077818022,-365.6937037139268419,-365.68690000571279286
lib_bnnt_M062X_Z+20.FChk,0.0,0.0,0.0002000000000000001,-1286.938079379934,1.560124338767594,365.6320963006257,-4495.580594919853,-365.27999847102415376,-365.49750004333241887,-365.59222205134745098,-365.54187489434835695,-365.6211999825131821,-365.61638886187550754,-365.62979591826782816,-365.6287499848031535,-365.62666665215409564,-365.6319999878476702
lib_bnnt_M062X_Z+21.FChk,0.0,0.0,0.0002100000000000001,-1286.938063796991,1.556468240134182,365.5878674061613,-4351.536727234316,-364.63000174791198657,-365.2975000267843447,-365.4522223111516495,-365.54875001981728727,-365.53160001062678164,-365.5683333825265915,-365.57244900193654624,-365.5754687685585596,-365.5764197536054404,-365.58800000641155437
lib_bnnt_M062X_Z+22.FChk,0.0,0.0,0.0002200000000000001,-1286.938048250511,1.552812576788533,365.5450408082969,-4215.184275222537,-366.64999814028925193,-365.61249971978065415,-365.59777760736267527,-365.5893749537896758,-365.57799996117522967,-365.55249996770042828,-365.5544897850564695,-365.55062497833906204,-365.5630864136863193,-365.56139998422664605
lib_bnnt_M062X_Z+23.FChk,0.0,0.0,0.0002300000000000001,-1286.938032740696,1.549157334918553,365.5035394079004,-4086.301133480234,-364.5200008506321261,-365.63500005470921986,-365.50111122875724595,-365.4843750561242393,-365.5092000620641025,-365.49611112348914732,-365.48530612398888912,-365.51015627356291998,-365.51098766313258928,-365.50840001314809713
lib_bnnt_M062X_Z+24.FChk,0.0,0.0,0.0002400000000000001,-1286.938017267333,1.545502501765151,365.4632902410767,-3964.58950081179,-366.85000037728337535,-365.63500033226497601,-365.6522223276997237,-365.5481251030323014,-365.48480002451810067,-365.4883333635715504,-365.49591838335947702,-365.48265625740977197,-365.47950619275277545,-365.49220000514636497
lib_bnnt_M062X_Z+25.FChk,0.0,0.0,0.0002500000000000001,-1286.938001830655,1.541848065172293,365.4242241002664,-3849.704243901999,-364.3199997238610273,-365.37000008829417283,-365.34444457379954393,-365.40874999435584755,-365.39680001723694805,-365.41277778326078307,-365.4283673618936398,-365.41859375210921698,-365.43234567309320684,-365.43150000456491658
lib_bnnt_M062X_Z+26.FChk,0.0,0.0,0.0002600000000000001,-1286.937986430409,1.538194013567928,365.3862745670098,-3741.275726880167,-365.99000052817126136,-365.31000002781859934,-365.38999998509464645,-365.3506250311799269,-365.42560000185630234,-365.40805557298365383,-365.38183673673573662,-365.41375000517789026,-365.400740734947889,-365.39769999732739994
lib_bnnt_M062X_Z+27.FChk,0.0,0.0,0.0002700000000000001,-1286.937971066762,1.534540336175148,365.3493786571578,-3638.923027248932,-364.93999933107084738,-365.25999974612582466,-365.19666648773510476,-365.35187493413883772,-365.3359999855609809,-365.34749996924236928,-365.37142855448316503,-365.34999997561706295,-365.36111110478058056,-365.35449998709167777
lib_bnnt_M062X_Z+28.FChk,0.0,0.0,0.0002800000000000001,-1286.937955739609,1.530887022734937,365.3134775622383,-3542.267309700668,-365.1699997941903425,-365.14749973681753292,-365.3644443780813692,-365.2924999292261282,-365.30479996521591293,-365.3341666533095481,-365.33306119530681588,-365.3295312447401527,-365.31493825871275843,-365.32139999767564778
lib_bnnt_M062X_Z+29.FChk,0.0,0.0,0.0002900000000000001,-1286.937940448973,1.527234063483892,365.2785161493771,-3450.938495272711,-365.31000002781859934,-365.51750015600952876,-365.35111109298807647,-365.30812499990788553,-365.31879996637427813,-365.30805553387008827,-365.2975510290707587,-365.2982812421545161,-365.29185185623853302,-365.2933999953589174
