lib_bnnt_M062X_Z-6.FChk	-6.000000000000002e-05	-1286.93849738661	1.655376517062058	366.9805017297341	-1009.897373653318
lib_bnnt_M062X_Z-5.FChk	-5.000000000000002e-05	-1286.93848085117	1.651706771380149	366.9677010876303	-1572.092432750228
lib_bnnt_M062X_Z-4.FChk	-4.000000000000002e-05	-1286.938464352482	1.648037183887457	366.9486793217562	-2247.884442832631
lib_bnnt_M062X_Z-3.FChk	-3.000000000000001e-05	-1286.938447890386	1.644367821717267	366.9225126530059	-2992.606300140345
lib_bnnt_M062X_Z-2.FChk	-2.000000000000001e-05	-1286.93843146515	1.640698758946479	366.8887752969212	-3752.989314844663
lib_bnnt_M062X_Z-1.FChk	-1e-05	-1286.938415076433	1.6370300711506	366.8475759302172	-4476.798615348313
lib_bnnt_M062X.FChk	0.0	-1286.938398724441	1.633361830497645	Not_present	Not_present
lib_bnnt_M062X_Z+0.FChk	0.0	-1286.938398724455	1.633361830376473	366.7995053941959	-5121.423005882429
lib_bnnt_M062X_Z+1.FChk	1e-05	-1286.93838240924	1.629694100865482	366.7455067771571	-5658.89181984281
lib_bnnt_M062X_Z+2.FChk	2.000000000000001e-05	-1286.938366130607	1.626026936239389	366.6867279469058	-6076.676584609559
lib_bnnt_M062X_Z+3.FChk	3.000000000000001e-05	-1286.938349888703	1.622360378292589	366.6243715955986	-6375.240492518994
lib_bnnt_M062X_Z+4.FChk	4.000000000000002e-05	-1286.938333683385	1.618694456866202	366.5595887330329	-6564.073663825472
lib_bnnt_M062X_Z+5.FChk	5.000000000000002e-05	-1286.938317514673	1.615029191090602	366.4934070534185	-6657.707483047377
lib_bnnt_M062X_Z+6.FChk	6.000000000000002e-05	-1286.938301382839	1.611364590447925	366.4266971813043	-6672.531135028575
lib_bnnt_M062X_Z+7.FChk	7.000000000000004e-05	-1286.938285287469	1.607700656515066	366.3601652517324	-6624.666432626829
lib_bnnt_M062X_Z+8.FChk	8.000000000000003e-05	-1286.938269228778	1.604037384701117	366.2943635682198	-6528.761255180863
lib_bnnt_M062X_Z+9.FChk	9.000000000000003e-05	-1286.938253206706	1.600374765438146	366.2297078803143	-6397.458057471951
lib_bnnt_M062X_Z+10.FChk	0.0001000000000000001	-1286.93823722132	1.596712785763064	366.1664975065478	-6241.273611864269
lib_bnnt_M062X_Z+11.FChk	0.00011	-1286.938221272471	1.593051429950191	366.1049373009573	-6068.722818666342
lib_bnnt_M062X_Z+12.FChk	0.00012	-1286.938205360283	1.58939068099172	366.0451548949798	-5886.540249076944
lib_bnnt_M062X_Z+13.FChk	0.00013	-1286.938189484692	1.585730520712409	365.9872209864655	-5699.938898290125
lib_bnnt_M062X_Z+14.FChk	0.0001400000000000001	-1286.938173645678	1.582070930360129	365.9311580764637	-5512.870476834975
lib_bnnt_M062X_Z+15.FChk	0.0001500000000000001	-1286.938157843266	1.578411891313946	365.8769549462322	-5328.259577448697
lib_bnnt_M062X_Z+16.FChk	0.0001600000000000001	-1286.938142077402	1.574753385242867	365.8245768723926	-5148.201799064244
lib_bnnt_M062X_Z+17.FChk	0.0001700000000000001	-1286.938126348205	1.571095394006812	365.7739708250359	-4974.147226965143
lib_bnnt_M062X_Z+18.FChk	0.0001800000000000001	-1286.938110655556	1.567437900065745	365.7250713856734	-4807.038119723605
lib_bnnt_M062X_Z+19.FChk	0.0001900000000000001	-1286.938094999405	1.563780887006284	365.677805431587	-4647.428825746915
lib_bnnt_M062X_Z+20.FChk	0.0002000000000000001	-1286.938079379934	1.560124338767594	365.6320963006257	-4495.580594919853
lib_bnnt_M062X_Z+21.FChk	0.0002100000000000001	-1286.938063796991	1.556468240134182	365.5878674061613	-4351.536727234316
lib_bnnt_M062X_Z+22.FChk	0.0002200000000000001	-1286.938048250511	1.552812576788533	365.5450408082969	-4215.184275222537
lib_bnnt_M062X_Z+23.FChk	0.0002300000000000001	-1286.938032740696	1.549157334918553	365.5035394079004	-4086.301133480234
lib_bnnt_M062X_Z+24.FChk	0.0002400000000000001	-1286.938017267333	1.545502501765151	365.4632902410767	-3964.58950081179
lib_bnnt_M062X_Z+25.FChk	0.0002500000000000001	-1286.938001830655	1.541848065172293	365.4242241002664	-3849.704243901999
lib_bnnt_M062X_Z+26.FChk	0.0002600000000000001	-1286.937986430409	1.538194013567928	365.3862745670098	-3741.275726880167
lib_bnnt_M062X_Z+27.FChk	0.0002700000000000001	-1286.937971066762	1.534540336175148	365.3493786571578	-3638.923027248932
lib_bnnt_M062X_Z+28.FChk	0.0002800000000000001	-1286.937955739609	1.530887022734937	365.3134775622383	-3542.267309700668
lib_bnnt_M062X_Z+29.FChk	0.0002900000000000001	-1286.937940448973	1.527234063483892	365.2785161493771	-3450.938495272711
lib_bnnt_M062X_Z+30.FChk	0.0003000000000000001	-1286.937925194868	1.523581449403656	365.2444418716609	-3364.58276197695
lib_bnnt_M062X_Z+31.FChk	0.0003100000000000001	-1286.937909977391	1.519929171836672	365.211208321859	-3282.862584606568
lib_bnnt_M062X_Z+32.FChk	0.0003200000000000001	-1286.937894796353	1.516277222627843	365.1787703707071	-3205.465097935322
lib_bnnt_M062X_Z+33.FChk	0.0003300000000000002	-1286.937879651784	1.512625593928398	365.1470858256436	-3132.098751171818
lib_bnnt_M062X_Z+34.FChk	0.0003400000000000001	-1286.93786454391	1.508974278499012	365.116115661234	-3062.496177240677
lib_bnnt_M062X_Z+35.FChk	0.0003500000000000002	-1286.937849472359	1.505323269369643	365.0858238912623	-2996.412384992383
lib_bnnt_M062X_Z+36.FChk	0.0003600000000000001	-1286.937834437393	1.501672559935859	365.0561761119546	-2933.627356004225
lib_bnnt_M062X_Z+37.FChk	0.0003700000000000002	-1286.937819438864	1.498022143758892	365.0271416457322	-2873.941060065835
lib_bnnt_M062X_Z+38.FChk	0.0003800000000000002	-1286.937804476876	1.494372015103918	364.998687444378	-2817.176274649506
lib_bnnt_M062X_Z+39.FChk	0.0003900000000000002	-1286.937789551475	1.490722168174929	364.9707885840038	-2763.174703335501
lib_bnnt_M062X_Z+40.FChk	0.0004000000000000002	-1286.937774662516	1.487072597605904	364.9434150230143	-2711.795785498762
lib_bnnt_M062X_Z+41.FChk	0.0004100000000000002	-1286.937759810049	1.483423298180343	364.9165442033425	-2662.914217669686
lib_bnnt_M062X_Z+42.FChk	0.0004200000000000002	-1286.937744994027	1.479774265100855	364.8901639019119	-2616.417836548276
lib_bnnt_M062X_Z+43.FChk	0.0004300000000000002	-1286.937730214488	1.476125493700082	364.8642085244655	-2572.214191035813
lib_bnnt_M062X_Z+44.FChk	0.0004400000000000002	-1286.93771547147	1.472476979509999	364.8386979480616	-2530.205538815264
lib_bnnt_M062X_Z+45.FChk	0.0004500000000000002	-1286.937700765004	1.468828718320211	364.8135973022953	-2490.309130592131
lib_bnnt_M062X_Z+46.FChk	0.0004600000000000002	-1286.937686094958	1.465180706375682	364.7888848233012	-2452.443417397074
lib_bnnt_M062X_Z+47.FChk	0.0004700000000000002	-1286.937671461355	1.461532939454919	364.7645417771284	-2416.525208190387
lib_bnnt_M062X_Z+48.FChk	0.0004800000000000002	-1286.937656864273	1.457885414267844	364.7405482124769	-2382.468152023041
